#,name,asof,volume,close_usd,sector_level1,sector_level2
2750,Amazon Com,2010-05-12,118107420,6.6935,CONSUMER CYCLICALS,Retailers
2751,Amazon Com,2010-05-13,118819680,6.5734995000000005,CONSUMER CYCLICALS,Retailers
2752,Amazon Com,2010-05-14,105556400,6.426649500000001,CONSUMER CYCLICALS,Retailers
2753,Amazon Com,2010-05-17,112855000,6.4454995,CONSUMER CYCLICALS,Retailers
2754,Amazon Com,2010-05-18,105175320,6.314,CONSUMER CYCLICALS,Retailers
2755,Amazon Com,2010-05-19,129290400,6.229500000000001,CONSUMER CYCLICALS,Retailers
2756,Amazon Com,2010-05-20,171886020,5.9855,CONSUMER CYCLICALS,Retailers
2757,Amazon Com,2010-05-21,159367900,6.1359995000000005,CONSUMER CYCLICALS,Retailers
2758,Amazon Com,2010-05-24,90885240,6.106000000000001,CONSUMER CYCLICALS,Retailers
2759,Amazon Com,2010-05-25,142432660,6.2429995,CONSUMER CYCLICALS,Retailers
2760,Amazon Com,2010-05-26,139375240,6.1605,CONSUMER CYCLICALS,Retailers
2761,Amazon Com,2010-05-27,94970860,6.335000000000001,CONSUMER CYCLICALS,Retailers
2762,Amazon Com,2010-05-28,79117040,6.273,CONSUMER CYCLICALS,Retailers
2763,Amazon Com,2010-05-31,0,6.273,CONSUMER CYCLICALS,Retailers
2764,Amazon Com,2010-06-01,73189780,6.162,CONSUMER CYCLICALS,Retailers
2765,Amazon Com,2010-06-02,95292420,6.3155,CONSUMER CYCLICALS,Retailers
2766,Amazon Com,2010-06-03,105546020,6.438,CONSUMER CYCLICALS,Retailers
2767,Amazon Com,2010-06-04,109952500,6.138499500000001,CONSUMER CYCLICALS,Retailers
2768,Amazon Com,2010-06-07,131490000,6.1005,CONSUMER CYCLICALS,Retailers
2769,Amazon Com,2010-06-08,230354460,5.94175,CONSUMER CYCLICALS,Retailers
2770,Amazon Com,2010-06-09,147434300,5.8954995,CONSUMER CYCLICALS,Retailers
2771,Amazon Com,2010-06-10,121235080,6.1605,CONSUMER CYCLICALS,Retailers
2772,Amazon Com,2010-06-11,84116180,6.1515,CONSUMER CYCLICALS,Retailers
2773,Amazon Com,2010-06-14,78458240,6.1914995,CONSUMER CYCLICALS,Retailers
2774,Amazon Com,2010-06-15,90831020,6.3420000000000005,CONSUMER CYCLICALS,Retailers
2775,Amazon Com,2010-06-16,79288740,6.345000000000001,CONSUMER CYCLICALS,Retailers
2776,Amazon Com,2010-06-17,69600580,6.2945,CONSUMER CYCLICALS,Retailers
2777,Amazon Com,2010-06-18,76813980,6.2914995000000005,CONSUMER CYCLICALS,Retailers
2778,Amazon Com,2010-06-21,106553520,6.1274995,CONSUMER CYCLICALS,Retailers
2779,Amazon Com,2010-06-22,124147900,6.11535,CONSUMER CYCLICALS,Retailers
2780,Amazon Com,2010-06-23,109102580,6.072500000000001,CONSUMER CYCLICALS,Retailers
2781,Amazon Com,2010-06-24,155439140,5.9164995000000005,CONSUMER CYCLICALS,Retailers
2782,Amazon Com,2010-06-25,115405620,6.050000000000001,CONSUMER CYCLICALS,Retailers
2783,Amazon Com,2010-06-28,112250480,5.8899995,CONSUMER CYCLICALS,Retailers
2784,Amazon Com,2010-06-29,257324300,5.4304995,CONSUMER CYCLICALS,Retailers
2785,Amazon Com,2010-06-30,194818680,5.463000000000001,CONSUMER CYCLICALS,Retailers
2786,Amazon Com,2010-07-01,170606880,5.548,CONSUMER CYCLICALS,Retailers
2787,Amazon Com,2010-07-02,89546020,5.457000000000001,CONSUMER CYCLICALS,Retailers
2788,Amazon Com,2010-07-05,0,5.457000000000001,CONSUMER CYCLICALS,Retailers
2789,Amazon Com,2010-07-06,104388120,5.503,CONSUMER CYCLICALS,Retailers
2790,Amazon Com,2010-07-07,98899220,5.671500000000001,CONSUMER CYCLICALS,Retailers
2791,Amazon Com,2010-07-08,135529620,5.8109995,CONSUMER CYCLICALS,Retailers
2792,Amazon Com,2010-07-09,81300720,5.863,CONSUMER CYCLICALS,Retailers
2793,Amazon Com,2010-07-12,95674680,5.9755,CONSUMER CYCLICALS,Retailers
2794,Amazon Com,2010-07-13,141821720,6.182500000000001,CONSUMER CYCLICALS,Retailers
2795,Amazon Com,2010-07-14,105150780,6.1649995,CONSUMER CYCLICALS,Retailers
2796,Amazon Com,2010-07-15,121022500,6.103000000000001,CONSUMER CYCLICALS,Retailers
2797,Amazon Com,2010-07-16,124557980,5.9245,CONSUMER CYCLICALS,Retailers
2798,Amazon Com,2010-07-19,100616340,5.9969995,CONSUMER CYCLICALS,Retailers
2799,Amazon Com,2010-07-20,135714540,6.005,CONSUMER CYCLICALS,Retailers
2800,Amazon Com,2010-07-21,100232340,5.871500000000001,CONSUMER CYCLICALS,Retailers
2801,Amazon Com,2010-07-22,300066500,6.0035,CONSUMER CYCLICALS,Retailers
2802,Amazon Com,2010-07-23,848421420,5.9435,CONSUMER CYCLICALS,Retailers
2803,Amazon Com,2010-07-26,222754780,5.920000000000001,CONSUMER CYCLICALS,Retailers
2804,Amazon Com,2010-07-27,155920400,5.856499500000001,CONSUMER CYCLICALS,Retailers
2805,Amazon Com,2010-07-28,109445080,5.856499500000001,CONSUMER CYCLICALS,Retailers
2806,Amazon Com,2010-07-29,123696960,5.8429995,CONSUMER CYCLICALS,Retailers
2807,Amazon Com,2010-07-30,141663600,5.894500000000001,CONSUMER CYCLICALS,Retailers
2808,Amazon Com,2010-08-02,109652340,6.0035,CONSUMER CYCLICALS,Retailers
2809,Amazon Com,2010-08-03,119258520,6.121,CONSUMER CYCLICALS,Retailers
2810,Amazon Com,2010-08-04,185501260,6.3789995,CONSUMER CYCLICALS,Retailers
2811,Amazon Com,2010-08-05,85645940,6.3914995,CONSUMER CYCLICALS,Retailers
2812,Amazon Com,2010-08-06,101319540,6.416,CONSUMER CYCLICALS,Retailers
2813,Amazon Com,2010-08-09,101741340,6.441499500000001,CONSUMER CYCLICALS,Retailers
2814,Amazon Com,2010-08-10,114136260,6.5,CONSUMER CYCLICALS,Retailers
2815,Amazon Com,2010-08-11,110847740,6.2945,CONSUMER CYCLICALS,Retailers
2816,Amazon Com,2010-08-12,87369140,6.328,CONSUMER CYCLICALS,Retailers
2817,Amazon Com,2010-08-13,79671600,6.2344995,CONSUMER CYCLICALS,Retailers
2818,Amazon Com,2010-08-16,80552280,6.3035,CONSUMER CYCLICALS,Retailers
2819,Amazon Com,2010-08-17,100901800,6.442999500000001,CONSUMER CYCLICALS,Retailers
2820,Amazon Com,2010-08-18,158047340,6.482500000000001,CONSUMER CYCLICALS,Retailers
2821,Amazon Com,2010-08-19,111649680,6.3785,CONSUMER CYCLICALS,Retailers
2822,Amazon Com,2010-08-20,83450940,6.388000000000001,CONSUMER CYCLICALS,Retailers
2823,Amazon Com,2010-08-23,77356220,6.33,CONSUMER CYCLICALS,Retailers
2824,Amazon Com,2010-08-24,107392340,6.226500000000001,CONSUMER CYCLICALS,Retailers
2825,Amazon Com,2010-08-25,106928900,6.3425,CONSUMER CYCLICALS,Retailers
2826,Amazon Com,2010-08-26,93984380,6.2429995,CONSUMER CYCLICALS,Retailers
2827,Amazon Com,2010-08-27,101610080,6.332000000000001,CONSUMER CYCLICALS,Retailers
2828,Amazon Com,2010-08-30,68619300,6.189500000000001,CONSUMER CYCLICALS,Retailers
2829,Amazon Com,2010-08-31,84532340,6.2414995,CONSUMER CYCLICALS,Retailers
2830,Amazon Com,2010-09-01,142764680,6.624500000000001,CONSUMER CYCLICALS,Retailers
2831,Amazon Com,2010-09-02,108146880,6.7605,CONSUMER CYCLICALS,Retailers
2832,Amazon Com,2010-09-03,131816180,6.9395,CONSUMER CYCLICALS,Retailers
2833,Amazon Com,2010-09-06,0,6.9395,CONSUMER CYCLICALS,Retailers
2834,Amazon Com,2010-09-07,77746660,6.8609995,CONSUMER CYCLICALS,Retailers
2835,Amazon Com,2010-09-08,116650240,6.957,CONSUMER CYCLICALS,Retailers
2836,Amazon Com,2010-09-09,99330860,7.0189995,CONSUMER CYCLICALS,Retailers
2837,Amazon Com,2010-09-10,100893280,7.1219995,CONSUMER CYCLICALS,Retailers
2838,Amazon Com,2010-09-13,101664380,7.2535,CONSUMER CYCLICALS,Retailers
2839,Amazon Com,2010-09-14,86471800,7.2875000000000005,CONSUMER CYCLICALS,Retailers
2840,Amazon Com,2010-09-15,98113440,7.2725,CONSUMER CYCLICALS,Retailers
2841,Amazon Com,2010-09-16,116539460,7.4064995,CONSUMER CYCLICALS,Retailers
2842,Amazon Com,2010-09-17,145252980,7.41625,CONSUMER CYCLICALS,Retailers
2843,Amazon Com,2010-09-20,129122900,7.56524,CONSUMER CYCLICALS,Retailers
2844,Amazon Com,2010-09-21,150933200,7.5365,CONSUMER CYCLICALS,Retailers
2845,Amazon Com,2010-09-22,132375000,7.591499500000001,CONSUMER CYCLICALS,Retailers
2846,Amazon Com,2010-09-23,141338760,7.6425,CONSUMER CYCLICALS,Retailers
2847,Amazon Com,2010-09-24,211810000,8.0365,CONSUMER CYCLICALS,Retailers
2848,Amazon Com,2010-09-27,129073520,7.968500000000001,CONSUMER CYCLICALS,Retailers
2849,Amazon Com,2010-09-28,169898120,7.984999999999999,CONSUMER CYCLICALS,Retailers
2850,Amazon Com,2010-09-29,145810700,7.9495000000000005,CONSUMER CYCLICALS,Retailers
2851,Amazon Com,2010-09-30,152122040,7.853000000000001,CONSUMER CYCLICALS,Retailers
2852,Amazon Com,2010-10-01,173822500,7.685500000000001,CONSUMER CYCLICALS,Retailers
2853,Amazon Com,2010-10-04,107086260,7.7695,CONSUMER CYCLICALS,Retailers
2854,Amazon Com,2010-10-05,112418520,8.0435,CONSUMER CYCLICALS,Retailers
2855,Amazon Com,2010-10-06,121215860,7.7700000000000005,CONSUMER CYCLICALS,Retailers
2856,Apple,1999-12-01,618519752,0.9202012609375,Technology,Technology Equipment
2857,Apple,1999-12-02,567178749,0.9838173578124999,Technology,Technology Equipment
2858,Apple,1999-12-03,647807740,1.0267861249999999,Technology,Technology Equipment
2859,Apple,1999-12-06,466782101,1.0357147,Technology,Technology Equipment
2860,Apple,1999-12-07,445009421,1.0518977421875,Technology,Technology Equipment
2861,Apple,1999-12-08,412350235,0.9827012859375,Technology,Technology Equipment
2862,Apple,1999-12-09,855175657,0.93973251875,Technology,Technology Equipment
2863,Apple,1999-12-10,637750032,0.919643225,Technology,Technology Equipment
2864,Apple,1999-12-13,529894076,0.883928925,Technology,Technology Equipment
2865,Apple,1999-12-14,435847825,0.8470985531249999,Technology,Technology Equipment
2866,Apple,1999-12-15,622943750,0.866071775,Technology,Technology Equipment
2867,Apple,1999-12-16,463814102,0.8777905296874999,Technology,Technology Equipment
2868,Apple,1999-12-17,494826778,0.8928575,Technology,Technology Equipment
2869,Apple,1999-12-20,283987086,0.87500035,Technology,Technology Equipment
2870,Apple,1999-12-21,307518276,0.9151789374999999,Technology,Technology Equipment
2871,Apple,1999-12-22,327073469,0.8922994640624999,Technology,Technology Equipment
2872,Apple,1999-12-23,229532708,0.9241075124999999,Technology,Technology Equipment
2873,Apple,1999-12-24,0,0.9241075124999999,Technology,Technology Equipment
2874,Apple,1999-12-27,168380732,0.8867191046874999,Technology,Technology Equipment
2875,Apple,1999-12-28,247575900,0.8766744578125,Technology,Technology Equipment
2876,Apple,1999-12-29,284491086,0.8989958953124999,Technology,Technology Equipment
2877,Apple,1999-12-30,207143917,0.8956476796874999,Technology,Technology Equipment
2878,Amazon Com,2010-10-07,92717980,7.813499500000001,CONSUMER CYCLICALS,Retailers
2879,Amazon Com,2010-10-08,138440240,7.777499500000001,CONSUMER CYCLICALS,Retailers
2880,Amazon Com,2010-10-11,89727740,7.6515,CONSUMER CYCLICALS,Retailers
2881,Amazon Com,2010-10-12,105795860,7.824,CONSUMER CYCLICALS,Retailers
2882,Amazon Com,2010-10-13,112756260,7.7585,CONSUMER CYCLICALS,Retailers
2883,Amazon Com,2010-10-14,80658180,7.7765,CONSUMER CYCLICALS,Retailers
2884,Amazon Com,2010-10-15,202709080,8.232,CONSUMER CYCLICALS,Retailers
2885,Amazon Com,2010-10-18,126770860,8.178,CONSUMER CYCLICALS,Retailers
2886,Amazon Com,2010-10-19,150637040,7.9334999999999996,CONSUMER CYCLICALS,Retailers
2887,Amazon Com,2010-10-20,115807740,7.9334999999999996,CONSUMER CYCLICALS,Retailers
2888,Amazon Com,2010-10-21,271706800,8.2484995,CONSUMER CYCLICALS,Retailers
2889,Amazon Com,2010-10-22,326445000,8.4564995,CONSUMER CYCLICALS,Retailers
2890,Amazon Com,2010-10-25,130684460,8.450000000000001,CONSUMER CYCLICALS,Retailers
2891,Amazon Com,2010-10-26,93872820,8.4975,CONSUMER CYCLICALS,Retailers
2892,Amazon Com,2010-10-27,114582660,8.3755,CONSUMER CYCLICALS,Retailers
2893,Amazon Com,2010-10-28,93764140,8.342,CONSUMER CYCLICALS,Retailers
2894,Amazon Com,2010-10-29,99969300,8.2615,CONSUMER CYCLICALS,Retailers
2895,Amazon Com,2010-11-01,104904920,8.1289995,CONSUMER CYCLICALS,Retailers
2896,Amazon Com,2010-11-02,85294140,8.2304995,CONSUMER CYCLICALS,Retailers
2897,Amazon Com,2010-11-03,122393600,8.4234995,CONSUMER CYCLICALS,Retailers
2898,Amazon Com,2010-11-04,148040940,8.4465,CONSUMER CYCLICALS,Retailers
2899,Amazon Com,2010-11-05,104373360,8.5384995,CONSUMER CYCLICALS,Retailers
2900,Amazon Com,2010-11-08,114219060,8.5995,CONSUMER CYCLICALS,Retailers
2901,Amazon Com,2010-11-09,79617340,8.5134995,CONSUMER CYCLICALS,Retailers
2902,Amazon Com,2010-11-10,109000860,8.6664995,CONSUMER CYCLICALS,Retailers
2903,Amazon Com,2010-11-11,113957260,8.518500000000001,CONSUMER CYCLICALS,Retailers
2904,Amazon Com,2010-11-12,143346340,8.284,CONSUMER CYCLICALS,Retailers
2905,Amazon Com,2010-11-15,192970620,7.945,CONSUMER CYCLICALS,Retailers
2906,Amazon Com,2010-11-16,131475620,7.889,CONSUMER CYCLICALS,Retailers
2907,Amazon Com,2010-11-17,90544060,7.9175,CONSUMER CYCLICALS,Retailers
2908,Amazon Com,2010-11-18,124616880,8.208499999999999,CONSUMER CYCLICALS,Retailers
2909,Amazon Com,2010-11-19,89323980,8.241,CONSUMER CYCLICALS,Retailers
2910,Amazon Com,2010-11-22,122992180,8.519499999999999,CONSUMER CYCLICALS,Retailers
2911,Amazon Com,2010-11-23,129451800,8.41,CONSUMER CYCLICALS,Retailers
2912,Amazon Com,2010-11-24,201114780,8.8625,CONSUMER CYCLICALS,Retailers
2913,Amazon Com,2010-11-25,0,8.8625,CONSUMER CYCLICALS,Retailers
2914,Amazon Com,2010-11-26,85442740,8.875,CONSUMER CYCLICALS,Retailers
2915,Amazon Com,2010-11-29,193990780,8.9745,CONSUMER CYCLICALS,Retailers
2916,Amazon Com,2010-11-30,135344460,8.770000000000001,CONSUMER CYCLICALS,Retailers
2917,Amazon Com,2010-12-01,115575080,8.8274995,CONSUMER CYCLICALS,Retailers
2918,Amazon Com,2010-12-02,110833600,8.826500000000001,CONSUMER CYCLICALS,Retailers
2919,Amazon Com,2010-12-03,98193120,8.784,CONSUMER CYCLICALS,Retailers
2920,Amazon Com,2010-12-06,113269620,8.902499500000001,CONSUMER CYCLICALS,Retailers
2921,Amazon Com,2010-12-07,101598520,8.838499500000001,CONSUMER CYCLICALS,Retailers
2922,Amazon Com,2010-12-08,74719960,8.8145,CONSUMER CYCLICALS,Retailers
2923,Amazon Com,2010-12-09,91119460,8.7425,CONSUMER CYCLICALS,Retailers
2924,Amazon Com,2010-12-10,71330460,8.781,CONSUMER CYCLICALS,Retailers
2925,Amazon Com,2010-12-13,84130160,8.7125,CONSUMER CYCLICALS,Retailers
2926,Amazon Com,2010-12-14,73790560,8.6969995,CONSUMER CYCLICALS,Retailers
2927,Amazon Com,2010-12-15,116352340,8.7785,CONSUMER CYCLICALS,Retailers
2928,Amazon Com,2010-12-16,82464380,8.902,CONSUMER CYCLICALS,Retailers
2929,Amazon Com,2010-12-17,90161400,8.8789995,CONSUMER CYCLICALS,Retailers
2930,Amazon Com,2010-12-20,174705400,9.1645,CONSUMER CYCLICALS,Retailers
2931,Amazon Com,2010-12-21,102255000,9.2375,CONSUMER CYCLICALS,Retailers
2932,Amazon Com,2010-12-22,51616800,9.238,CONSUMER CYCLICALS,Retailers
2933,Amazon Com,2010-12-23,67197600,9.1295,CONSUMER CYCLICALS,Retailers
2934,Amazon Com,2010-12-24,0,9.1295,CONSUMER CYCLICALS,Retailers
2935,Amazon Com,2010-12-27,44994680,9.107,CONSUMER CYCLICALS,Retailers
2936,Amazon Com,2010-12-28,39514360,9.0545,CONSUMER CYCLICALS,Retailers
2937,Amazon Com,2010-12-29,62447580,9.1685,CONSUMER CYCLICALS,Retailers
2938,Amazon Com,2010-12-30,39230980,9.137500000000001,CONSUMER CYCLICALS,Retailers
2939,Amazon Com,2010-12-31,69077900,9,CONSUMER CYCLICALS,Retailers
2940,Amazon Com,2011-01-03,106676260,9.2109995,CONSUMER CYCLICALS,Retailers
2941,Amazon Com,2011-01-04,100695480,9.2505,CONSUMER CYCLICALS,Retailers
2942,Amazon Com,2011-01-05,68375580,9.371,CONSUMER CYCLICALS,Retailers
2943,Amazon Com,2011-01-06,63592200,9.2929995,CONSUMER CYCLICALS,Retailers
2944,Amazon Com,2011-01-07,104456260,9.274500000000002,CONSUMER CYCLICALS,Retailers
2945,Amazon Com,2011-01-10,67533560,9.234,CONSUMER CYCLICALS,Retailers
2946,Amazon Com,2011-01-11,56316280,9.217,CONSUMER CYCLICALS,Retailers
2947,Amazon Com,2011-01-12,53581740,9.2039995,CONSUMER CYCLICALS,Retailers
2948,Amazon Com,2011-01-13,67375360,9.2765,CONSUMER CYCLICALS,Retailers
2949,Amazon Com,2011-01-14,73299300,9.4375,CONSUMER CYCLICALS,Retailers
2950,Amazon Com,2011-01-17,0,9.4375,CONSUMER CYCLICALS,Retailers
2951,Amazon Com,2011-01-18,78034520,9.5625,CONSUMER CYCLICALS,Retailers
2952,Amazon Com,2011-01-19,77788200,9.3435,CONSUMER CYCLICALS,Retailers
2953,Amazon Com,2011-01-20,114351340,9.098,CONSUMER CYCLICALS,Retailers
2954,Amazon Com,2011-01-21,136244760,8.871,CONSUMER CYCLICALS,Retailers
2955,Amazon Com,2011-01-24,112046880,8.8425,CONSUMER CYCLICALS,Retailers
2956,Amazon Com,2011-01-25,93065480,8.834999999999999,CONSUMER CYCLICALS,Retailers
2957,Amazon Com,2011-01-26,75243340,8.769499999999999,CONSUMER CYCLICALS,Retailers
2958,Amazon Com,2011-01-27,291886340,9.2225,CONSUMER CYCLICALS,Retailers
2959,Amazon Com,2011-01-28,398296960,8.557,CONSUMER CYCLICALS,Retailers
2960,Amazon Com,2011-01-31,134430860,8.482,CONSUMER CYCLICALS,Retailers
2961,Amazon Com,2011-02-01,101794920,8.6054995,CONSUMER CYCLICALS,Retailers
2962,Amazon Com,2011-02-02,91028900,8.6765,CONSUMER CYCLICALS,Retailers
2963,Amazon Com,2011-02-03,73625180,8.685500000000001,CONSUMER CYCLICALS,Retailers
2964,Amazon Com,2011-02-04,87049760,8.7965,CONSUMER CYCLICALS,Retailers
2965,Amazon Com,2011-02-07,105133900,8.8215,CONSUMER CYCLICALS,Retailers
2966,Amazon Com,2011-02-08,156046180,9.153,CONSUMER CYCLICALS,Retailers
2967,Amazon Com,2011-02-09,166316800,9.2649995,CONSUMER CYCLICALS,Retailers
2968,Amazon Com,2011-02-10,106652040,9.310500000000001,CONSUMER CYCLICALS,Retailers
2969,Amazon Com,2011-02-11,89953900,9.4625,CONSUMER CYCLICALS,Retailers
2970,Amazon Com,2011-02-14,81413780,9.520999999999999,CONSUMER CYCLICALS,Retailers
2971,Amazon Com,2011-02-15,77816120,9.451500000000001,CONSUMER CYCLICALS,Retailers
2972,Amazon Com,2011-02-16,92661560,9.331000000000001,CONSUMER CYCLICALS,Retailers
2973,Amazon Com,2011-02-17,68527480,9.388,CONSUMER CYCLICALS,Retailers
2974,Amazon Com,2011-02-18,83596800,9.325000000000001,CONSUMER CYCLICALS,Retailers
2975,Amazon Com,2011-02-21,0,9.325000000000001,CONSUMER CYCLICALS,Retailers
2976,Amazon Com,2011-02-22,112792040,9.020999999999999,CONSUMER CYCLICALS,Retailers
2977,Amazon Com,2011-02-23,109756720,8.834000000000001,CONSUMER CYCLICALS,Retailers
2978,Amazon Com,2011-02-24,93222740,8.887500000000001,CONSUMER CYCLICALS,Retailers
2979,Amazon Com,2011-02-25,83890240,8.862,CONSUMER CYCLICALS,Retailers
2980,Amazon Com,2011-02-28,135760160,8.6645,CONSUMER CYCLICALS,Retailers
2981,Amazon Com,2011-03-01,116948840,8.4719995,CONSUMER CYCLICALS,Retailers
2982,Amazon Com,2011-03-02,103727740,8.6009995,CONSUMER CYCLICALS,Retailers
2983,Amazon Com,2011-03-03,82782040,8.6395,CONSUMER CYCLICALS,Retailers
2984,Amazon Com,2011-03-04,98489840,8.583499999999999,CONSUMER CYCLICALS,Retailers
2985,Amazon Com,2011-03-07,118668600,8.4539995,CONSUMER CYCLICALS,Retailers
2986,Amazon Com,2011-03-08,84477820,8.3445,CONSUMER CYCLICALS,Retailers
2987,Amazon Com,2011-03-09,142192500,8.4524995,CONSUMER CYCLICALS,Retailers
2988,Amazon Com,2011-03-10,120009060,8.307,CONSUMER CYCLICALS,Retailers
2989,Amazon Com,2011-03-11,92141560,8.4035,CONSUMER CYCLICALS,Retailers
2990,Amazon Com,2011-03-14,80479740,8.3365,CONSUMER CYCLICALS,Retailers
2991,Amazon Com,2011-03-15,98764460,8.2539995,CONSUMER CYCLICALS,Retailers
2992,Amazon Com,2011-03-16,104292820,8.235,CONSUMER CYCLICALS,Retailers
2993,Amazon Com,2011-03-17,129457580,8.0484995,CONSUMER CYCLICALS,Retailers
2994,Amazon Com,2011-03-18,148998520,8.091,CONSUMER CYCLICALS,Retailers
2995,Amazon Com,2011-03-21,81116220,8.22625,CONSUMER CYCLICALS,Retailers
2996,Amazon Com,2011-03-22,72258520,8.13,CONSUMER CYCLICALS,Retailers
2997,Amazon Com,2011-03-23,94472580,8.266,CONSUMER CYCLICALS,Retailers
2998,Amazon Com,2011-03-24,125736400,8.555,CONSUMER CYCLICALS,Retailers
2999,Amazon Com,2011-03-25,85886020,8.549,CONSUMER CYCLICALS,Retailers
3000,Amazon Com,2011-03-28,68018720,8.4675,CONSUMER CYCLICALS,Retailers
3001,Amazon Com,2011-03-29,97748840,8.731,CONSUMER CYCLICALS,Retailers
3002,Amazon Com,2011-03-30,137211720,8.971,CONSUMER CYCLICALS,Retailers
3003,Amazon Com,2011-03-31,96566880,9.0064995,CONSUMER CYCLICALS,Retailers
3004,Amazon Com,2011-04-01,113728520,9.0064995,CONSUMER CYCLICALS,Retailers
3005,Amazon Com,2011-04-04,83793840,9.1469995,CONSUMER CYCLICALS,Retailers
3006,Amazon Com,2011-04-05,111401100,9.2645,CONSUMER CYCLICALS,Retailers
3007,Amazon Com,2011-04-06,108625240,9.138,CONSUMER CYCLICALS,Retailers
3008,Amazon Com,2011-04-07,91310940,9.2454995,CONSUMER CYCLICALS,Retailers
3009,Amazon Com,2011-04-08,74544120,9.2355,CONSUMER CYCLICALS,Retailers
3010,Amazon Com,2011-04-11,65956560,9.202,CONSUMER CYCLICALS,Retailers
3011,Amazon Com,2011-04-12,106805400,9.024,CONSUMER CYCLICALS,Retailers
3012,Amazon Com,2011-04-13,84566180,9.1145,CONSUMER CYCLICALS,Retailers
3013,Amazon Com,2011-04-14,71793780,9.091,CONSUMER CYCLICALS,Retailers
3014,Amazon Com,2011-04-15,85457980,9.0005,CONSUMER CYCLICALS,Retailers
3015,Amazon Com,2011-04-18,92345700,8.917,CONSUMER CYCLICALS,Retailers
3016,Amazon Com,2011-04-19,52949660,8.941,CONSUMER CYCLICALS,Retailers
3017,Amazon Com,2011-04-20,81361940,9.1935,CONSUMER CYCLICALS,Retailers
3018,Amazon Com,2011-04-21,67034700,9.2945,CONSUMER CYCLICALS,Retailers
3019,Amazon Com,2011-04-22,0,9.2945,CONSUMER CYCLICALS,Retailers
3020,Amazon Com,2011-04-25,68794280,9.270999999999999,CONSUMER CYCLICALS,Retailers
3021,Amazon Com,2011-04-26,224811420,9.114999500000001,CONSUMER CYCLICALS,Retailers
3022,Amazon Com,2011-04-27,472458920,9.8314995,CONSUMER CYCLICALS,Retailers
3023,Amazon Com,2011-04-28,145549460,9.7535,CONSUMER CYCLICALS,Retailers
3024,Amazon Com,2011-04-29,132817420,9.790500000000002,CONSUMER CYCLICALS,Retailers
3025,Amazon Com,2011-05-02,187986020,10.059499500000001,CONSUMER CYCLICALS,Retailers
3026,Amazon Com,2011-05-03,121065700,9.9225,CONSUMER CYCLICALS,Retailers
3027,Amazon Com,2011-05-04,131027980,9.998499500000001,CONSUMER CYCLICALS,Retailers
3028,Amazon Com,2011-05-05,92764380,9.8554995,CONSUMER CYCLICALS,Retailers
3029,Amazon Com,2011-05-06,80358740,9.88,CONSUMER CYCLICALS,Retailers
3030,Amazon Com,2011-05-09,116521100,10.0399995,CONSUMER CYCLICALS,Retailers
3031,Amazon Com,2011-05-10,117835320,10.1969995,CONSUMER CYCLICALS,Retailers
3032,Amazon Com,2011-05-11,96268440,10.2189995,CONSUMER CYCLICALS,Retailers
3033,Amazon Com,2011-05-12,96413760,10.3035,CONSUMER CYCLICALS,Retailers
3034,Amazon Com,2011-05-13,82523600,10.128,CONSUMER CYCLICALS,Retailers
3035,Amazon Com,2011-05-16,187793760,9.6255,CONSUMER CYCLICALS,Retailers
3036,Amazon Com,2011-05-17,141552660,9.7405,CONSUMER CYCLICALS,Retailers
3037,Amazon Com,2011-05-18,99179840,9.854500000000002,CONSUMER CYCLICALS,Retailers
3038,Amazon Com,2011-05-19,74052440,9.94025,CONSUMER CYCLICALS,Retailers
3039,Amazon Com,2011-05-20,67640420,9.932500000000001,CONSUMER CYCLICALS,Retailers
3040,Amazon Com,2011-05-23,84610400,9.810999500000001,CONSUMER CYCLICALS,Retailers
3041,Amazon Com,2011-05-24,59453340,9.6634995,CONSUMER CYCLICALS,Retailers
3042,Amazon Com,2011-05-25,93224060,9.613,CONSUMER CYCLICALS,Retailers
3043,Amazon Com,2011-05-26,81505520,9.75,CONSUMER CYCLICALS,Retailers
3044,Amazon Com,2011-05-27,47079120,9.7064995,CONSUMER CYCLICALS,Retailers
3045,Amazon Com,2011-05-30,0,9.7064995,CONSUMER CYCLICALS,Retailers
3046,Amazon Com,2011-05-31,68258900,9.8344995,CONSUMER CYCLICALS,Retailers
3047,Amazon Com,2011-06-01,68988160,9.619749500000001,CONSUMER CYCLICALS,Retailers
3048,Amazon Com,2011-06-02,60911200,9.682500000000001,CONSUMER CYCLICALS,Retailers
3049,Amazon Com,2011-06-03,99512340,9.416,CONSUMER CYCLICALS,Retailers
3050,Amazon Com,2011-06-06,74264300,9.2844995,CONSUMER CYCLICALS,Retailers
3051,Amazon Com,2011-06-07,97340700,9.3774995,CONSUMER CYCLICALS,Retailers
3052,Amazon Com,2011-06-08,74345980,9.402499500000001,CONSUMER CYCLICALS,Retailers
3053,Amazon Com,2011-06-09,83744920,9.484,CONSUMER CYCLICALS,Retailers
3054,Amazon Com,2011-06-10,75266380,9.326500000000001,CONSUMER CYCLICALS,Retailers
3055,Amazon Com,2011-06-13,77402200,9.3145,CONSUMER CYCLICALS,Retailers
3056,Amazon Com,2011-06-14,79211920,9.498000000000001,CONSUMER CYCLICALS,Retailers
3057,Amazon Com,2011-06-15,126363360,9.299,CONSUMER CYCLICALS,Retailers
